Unnamed: 0,a,ab,b,c,pentamer,F,carbazole
2951.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,c1ccc(-c2c(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cccc2-n2c3ccccc3c3ccccc32)c(Oc2ccccc2-c2c(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cccc2-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2cccc(F)c2-c2ccccc2Oc2ccccc2-c2c(F)cccc2-c2ccnc(F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2952.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3c(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cccc3-n3c4ccccc4c4ccccc43)c3ccccc3c(-c3c(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cccc3-n3c4ccccc4c4ccccc43)c2c1,CC(C)(C)c1ccc2c(-c3c(F)cccc3-c3ccnc(F)c3)c3ccccc3c(-c3c(F)cccc3-c3ccnc(F)c3)c2c1,c1ccc2c(c1)[nH]c1ccccc12
2953.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2c(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cccc2-n2c3ccccc3c3ccccc32)c(F)cc1-c1c(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cccc1-n1c2ccccc2c2ccccc21,Fc1cc(-c2cccc(F)c2-c2cc(F)c(-c3c(F)cccc3-c3ccnc(F)c3)cc2F)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2954.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c(-c2ccc3oc(-c4c(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cccc4-n4c5ccccc5c5ccccc54)cc3c2)c(-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2cccc(F)c2-c2ccc3oc(-c4c(F)cccc4-c4ccnc(F)c4)cc3c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2955.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc(Br)o1,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c(-c2ccc(-c3c(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cccc3-n3c4ccccc4c4ccccc43)o2)c(-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2cccc(F)c2-c2ccc(-c3c(F)cccc3-c3ccnc(F)c3)o2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2956.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3c(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cccc3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3c(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cccc3-n3c4ccccc4c4ccccc43)cc21,Fc1cc(-c2cccc(F)c2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4c(F)cccc4-c4ccnc(F)c4)ccc2-3)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2957.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Clc1cc(Cl)c(-c2c(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cccc2-n2c3ccccc3c3ccccc32)cc1-c1c(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cccc1-n1c2ccccc2c2ccccc21,Fc1cc(-c2cccc(F)c2-c2cc(-c3c(F)cccc3-c3ccnc(F)c3)c(Cl)cc2Cl)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2958.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c(-c2cnc3nc(-c4c(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cccc4-n4c5ccccc5c5ccccc54)ccc3c2)c(-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2cccc(F)c2-c2cnc3nc(-c4c(F)cccc4-c4ccnc(F)c4)ccc3c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2959.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1cccc2cccc(Br)c12,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c(-c2cccc3cccc(-c4c(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cccc4-n4c5ccccc5c5ccccc54)c23)c(-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2cccc(F)c2-c2cccc3cccc(-c4c(F)cccc4-c4ccnc(F)c4)c23)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2960.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cccc3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3c(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cccc3-n3c4ccccc4c4ccccc43)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(F)cccc3-c3ccnc(F)c3)ccc2-c2ccc(-c3c(F)cccc3-c3ccnc(F)c3)cc21,c1ccc2c(c1)[nH]c1ccccc12
2961.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2c(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cccc2-n2c3ccccc3c3ccccc32)c2nsnc2c1-c1c(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cccc1-n1c2ccccc2c2ccccc21,Fc1cc(-c2cccc(F)c2-c2c(F)c(F)c(-c3c(F)cccc3-c3ccnc(F)c3)c3nsnc23)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2962.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2c(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cccc2-n2c3ccccc3c3ccccc32)cc1)c1ccc(-c2c(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cccc2-n2c3ccccc3c3ccccc32)cc1,C[Si](C)(c1ccc(-c2c(F)cccc2-c2ccnc(F)c2)cc1)c1ccc(-c2c(F)cccc2-c2ccnc(F)c2)cc1,c1ccc2c(c1)[nH]c1ccccc12
2963.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c(-c2ccc3nc4ccc(-c5c(-c6ccnc(-n7c8ccccc8c8ccccc87)c6)cccc5-n5c6ccccc6c6ccccc65)cc4nc3c2)c(-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2cccc(F)c2-c2ccc3nc4ccc(-c5c(F)cccc5-c5ccnc(F)c5)cc4nc3c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2964.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1ccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1)c1ccccc1-c1ccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1,C[Si](C)(c1ccccc1-c1ccc(-c2ccnc(F)c2)cc1)c1ccccc1-c1ccc(-c2ccnc(F)c2)cc1,c1ccc2c(c1)[nH]c1ccccc12
2965.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Brc1ccc(Br)nc1,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cc4)nc3)cc2)ccn1,Fc1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccnc(F)c5)cc4)nc3)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2966.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccc(-c3cc(-n4c5ccccc5c5ccccc54)c(-c4ccc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cc4)cc3-n3c4ccccc4c4ccccc43)cc2)ccn1,Fc1cc(-c2ccc(-c3cc(F)c(-c4ccc(-c5ccnc(F)c5)cc4)cc3F)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2967.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,c1ccc2c(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)cc(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)cc2c1,Fc1cc(-c2ccc(-c3cc(-c4ccc(-c5ccnc(F)c5)cc4)c4ccccc4c3)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2968.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Clc1cc(Br)sc1Br,Clc1cc(-c2ccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2)sc1-c1ccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1,Fc1cc(-c2ccc(-c3cc(Cl)c(-c4ccc(-c5ccnc(F)c5)cc4)s3)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2969.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)c3nsnc3c(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)c2nc1C,Cc1nc2c(-c3ccc(-c4ccnc(F)c4)cc3)c3nsnc3c(-c3ccc(-c4ccnc(F)c4)cc3)c2nc1C,c1ccc2c(c1)[nH]c1ccccc12
2970.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,c1ccc(-c2ccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2)c(Oc2ccccc2-c2ccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2)c1,Fc1cc(-c2ccc(-c3ccccc3Oc3ccccc3-c3ccc(-c4ccnc(F)c4)cc3)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2971.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)c3ccccc3c(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)c2c1,CC(C)(C)c1ccc2c(-c3ccc(-c4ccnc(F)c4)cc3)c3ccccc3c(-c3ccc(-c4ccnc(F)c4)cc3)c2c1,c1ccc2c(c1)[nH]c1ccccc12
2972.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2ccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2)c(F)cc1-c1ccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1,Fc1cc(-c2ccc(-c3cc(F)c(-c4ccc(-c5ccnc(F)c5)cc4)cc3F)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2973.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccc(-c3ccc4oc(-c5ccc(-c6ccnc(-n7c8ccccc8c8ccccc87)c6)cc5)cc4c3)cc2)ccn1,Fc1cc(-c2ccc(-c3ccc4oc(-c5ccc(-c6ccnc(F)c6)cc5)cc4c3)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2974.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Brc1ccc(Br)o1,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cc4)o3)cc2)ccn1,Fc1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccnc(F)c5)cc4)o3)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2975.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)ccc2-c2ccc(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)cc21,Fc1cc(-c2ccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5ccc(-c6ccnc(F)c6)cc5)ccc3-4)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2976.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Clc1cc(Cl)c(-c2ccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2)cc1-c1ccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1,Fc1cc(-c2ccc(-c3cc(-c4ccc(-c5ccnc(F)c5)cc4)c(Cl)cc3Cl)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2977.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccc(-c3cnc4nc(-c5ccc(-c6ccnc(-n7c8ccccc8c8ccccc87)c6)cc5)ccc4c3)cc2)ccn1,Fc1cc(-c2ccc(-c3cnc4nc(-c5ccc(-c6ccnc(F)c6)cc5)ccc4c3)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2978.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Brc1cccc2cccc(Br)c12,c1cc(-c2ccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2)c2c(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)cccc2c1,Fc1cc(-c2ccc(-c3cccc4cccc(-c5ccc(-c6ccnc(F)c6)cc5)c34)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2979.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)ccc2-c2ccc(-c3ccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(-c4ccnc(F)c4)cc3)ccc2-c2ccc(-c3ccc(-c4ccnc(F)c4)cc3)cc21,c1ccc2c(c1)[nH]c1ccccc12
2980.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2ccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2)c2nsnc2c1-c1ccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1,Fc1cc(-c2ccc(-c3c(F)c(F)c(-c4ccc(-c5ccnc(F)c5)cc4)c4nsnc34)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
2981.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2ccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2)cc1)c1ccc(-c2ccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2)cc1,C[Si](C)(c1ccc(-c2ccc(-c3ccnc(F)c3)cc2)cc1)c1ccc(-c2ccc(-c3ccnc(F)c3)cc2)cc1,c1ccc2c(c1)[nH]c1ccccc12
2982.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1ccc(-c3ccnc(F)c3)cc1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1ccc(Br)cc1)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccc(-c3ccc4nc5ccc(-c6ccc(-c7ccnc(-n8c9ccccc9c9ccccc98)c7)cc6)cc5nc4c3)cc2)ccn1,Fc1cc(-c2ccc(-c3ccc4nc5ccc(-c6ccc(-c7ccnc(F)c7)cc6)cc5nc4c3)cc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3002.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccnc(F)c3)c1F)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1-n1c2ccccc2c2ccccc21)c1ccccc1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1-n1c2ccccc2c2ccccc21,C[Si](C)(c1ccccc1-c1cccc(-c2ccnc(F)c2)c1F)c1ccccc1-c1cccc(-c2ccnc(F)c2)c1F,c1ccc2c(c1)[nH]c1ccccc12
3003.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccnc(F)c3)c1F)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccc(Br)nc1,c1cc(-c2ccc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3-n3c4ccccc4c4ccccc43)nc2)c(-n2c3ccccc3c3ccccc32)c(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1,Fc1cc(-c2cccc(-c3ccc(-c4cccc(-c5ccnc(F)c5)c4F)nc3)c2F)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3004.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccnc(F)c3)c1F)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c(-n2c3ccccc3c3ccccc32)c(-c2cc(-n3c4ccccc4c4ccccc43)c(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3-n3c4ccccc4c4ccccc43)cc2-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2cccc(-c3cc(F)c(-c4cccc(-c5ccnc(F)c5)c4F)cc3F)c2F)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3005.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccnc(F)c3)c1F)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c(-n2c3ccccc3c3ccccc32)c(-c2cc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3-n3c4ccccc4c4ccccc43)c3ccccc3c2)c1,Fc1cc(-c2cccc(-c3cc(-c4cccc(-c5ccnc(F)c5)c4F)c4ccccc4c3)c2F)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3006.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccnc(F)c3)c1F)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Clc1cc(Br)sc1Br,Clc1cc(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2-n2c3ccccc3c3ccccc32)sc1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1-n1c2ccccc2c2ccccc21,Fc1cc(-c2cccc(-c3cc(Cl)c(-c4cccc(-c5ccnc(F)c5)c4F)s3)c2F)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3007.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccnc(F)c3)c1F)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3-n3c4ccccc4c4ccccc43)c3nsnc3c(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3-n3c4ccccc4c4ccccc43)c2nc1C,Cc1nc2c(-c3cccc(-c4ccnc(F)c4)c3F)c3nsnc3c(-c3cccc(-c4ccnc(F)c4)c3F)c2nc1C,c1ccc2c(c1)[nH]c1ccccc12
3008.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cccc(-c3ccnc(F)c3)c1F)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,c1ccc(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2-n2c3ccccc3c3ccccc32)c(Oc2ccccc2-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2cccc(-c3ccccc3Oc3ccccc3-c3cccc(-c4ccnc(F)c4)c3F)c2F)ccn1,c1ccc2c(c1)[nH]c1ccccc12
